PseudoGTT	1.948051948051948	1.1497724664359148	0.59021653277
PseudoTGC	4.64	2.1016818661887595	0.452948678058
ArgTCT	11.103896103896103	7.273121510650439	0.655006264702
PseudoTGG	5.6125	2.581151632508249	0.459893386638
PseudoTTG	31.974358974358974	17.942196617495892	0.561143278334
PseudoTTA	2.6533333333333333	1.620644590553058	0.610795699957
PseudoTAC	0.6410256410256411	0.47969966497101807	0.748331477355
PseudoAGC	2.6666666666666665	1.5347819244295118	0.575543221661
SupTTA	5.391891891891892	2.9354200747660744	0.544413748202
GlnTTG	51.89473684210526	28.119846403791993	0.541863165996
ArgTCG	8.5	5.128609127136457	0.603365779663
GlyCCC	26.87837837837838	12.208717203241365	0.454220750648
PseudoTAG	1.7647058823529411	1.1545007459150207	0.654217089352
PseudoTTC	14.43421052631579	7.623259984926654	0.528138339886
LeuTAA	11.418604651162791	6.669027885435968	0.584049285283
PseudoGAA	7.223684210526316	3.806499580739731	0.526947118645
PseudoGTC	2.6533333333333333	1.570505934050836	0.591899221376
LysCTT	24.894736842105264	12.88877413158282	0.517730884778
CysGCA	208.98684210526315	106.91788455350266	0.511601034192
PseudoTCC	8.0	4.3848223073080925	0.548102788414
LeuCAA	19.735632183908045	15.402238805853111	0.780427941822
HisGTG	122.18666666666667	56.18130017086547	0.459798942909
SerGCT	55.5632183908046	33.35724469361951	0.60034759792
AspGTC	139.33333333333334	68.478966762714	0.49147583801
LeuCAG	76.54651162790698	43.55233605908359	0.568965654121
MetCAT	115.73076923076923	64.54528783311424	0.557719336544
PseudoGGG	0.6578947368421053	0.4744146415084196	0.721110255093
PseudoCTG	12.0	7.212857717693883	0.601071476474
PseudoCCT	23.54054054054054	12.675992619791364	0.538475002218
SerAGA	61.8235294117647	38.5288819002632	0.623207414181
PseudoCAC	3.789473684210526	2.4350283121324128	0.642576915702
ValTAC	5.144736842105263	2.7706352462188213	0.538537797219
PseudoCCC	7.973333333333334	4.1181657189686875	0.516492356058
ValAAC	24.92105263157895	13.07947685044935	0.524836452288
TyrGTA	31.11842105263158	22.281670012805524	0.716028296395
LeuAAG	59.247058823529414	33.47410092184631	0.564991774892
ProAGG	103.925	60.257525463629854	0.579817420867
AsnGTT	55.139240506329116	32.437957987680285	0.588291708225
SupCTA	0.6493506493506493	0.47717332651620353	0.734846922835
ArgACG	16.394736842105264	8.740527123945792	0.533130065345
TrpCCA	57.064935064935064	29.54342507658047	0.517715915088
PseudoAGG	8.0	3.9157800414902435	0.489472505186
PseudoCTA	2.6315789473684212	1.69241423061195	0.643117407633
PseudoCTC	20.46153846153846	11.607570813793844	0.567287295411
PheGAA	22.68354430379747	13.829471651949968	0.609669788228
PseudoAGA	2.64	1.563244489302084	0.59213806413
PseudoACT	0.6493506493506493	0.47717332651620353	0.734846922835
ArgCCT	5.2631578947368425	3.233738349327502	0.614410286372
PseudoAAT	2.45679012345679	1.3337905023278522	0.542899651701
PseudoCAA	2.816901408450704	1.672561156210924	0.593759210455
ProCGG	25.786666666666665	15.014919987206799	0.58227456
Pseudo???	13.078947368421053	6.9277534102347635	0.529687383479
GlnCTG	107.62962962962963	62.53639818052916	0.581033293487
PseudoACA	3.191780821917808	2.697830352245155	0.845242985897
ThrTGT	7.142857142857143	3.917043298250743	0.548386061755
IleAAT	28.87012987012987	15.32110898409819	0.530690684559
Undet???	3.1923076923076925	1.6568249857877482	0.519005417235
ThrAGT	19.376623376623378	10.981730946095908	0.56675153006
SeCTCA	6.022471910112359	4.03628911807821	0.670204722964
GluCTC	99.05333333333333	54.52629783467382	0.550474133477
PseudoAAG	1.7529411764705882	1.2069005744218502	0.68850032769
ArgCCG	6.5	3.955342822323403	0.608514280357
PseudoGTA	1.8734177215189873	1.2259544316762783	0.654394595287
AlaAGC	63.0	34.53449838852981	0.548166641088
SerTGA	10.541176470588235	6.028467644876989	0.571897042204
ProTGG	75.21333333333334	38.43272679486701	0.510982894809
AlaTGC	31.906666666666666	15.558211836697543	0.487616334205
PseudoGCA	1.2763157894736843	0.7880469564310025	0.617438852461
SerCGA	7.6	4.363484845854286	0.574142742876
PseudoTGA	5.4520547945205475	3.0612071031709713	0.561477684752
IleTAT	12.813333333333333	9.05934998894635	0.707025233268
LysTTT	28.210526315789473	12.876248830055982	0.456434193603
LeuTAG	5.294117647058823	3.687254771624148	0.696481456862
GlyTCC	87.98666666666666	47.14756786469007	0.535849005888
PseudoTTT	5.1688311688311686	2.6305033709317023	0.508916481311
PseudoTAA	2.5641025641025643	1.1938919719818275	0.465617869073
IleGAT	5.8441558441558445	4.013176139787456	0.686699028364
AsnATT	2.5974025974025974	1.9086933060648141	0.734846922835
ThrCGT	9.64935064935065	5.462424735767821	0.566092469252
AlaCGC	13.306666666666667	6.584777056885746	0.494847975217
GlyGCC	127.0945945945946	61.75565821957486	0.485903105609
TyrATA	2.77027027027027	2.4359209219030062	0.879308040102
PseudoCTT	2.5974025974025974	1.6534869904313494	0.636592491316
ValCAC	27.896103896103895	14.811003645135553	0.53093448821
GluTTC	49.078947368421055	26.202030434528673	0.533875150945
