LeuCAA	19.75862068965517	15.376475178079684	0.778216021229
TyrGTA	30.75	22.13780108416609	0.719928490542
IleTAT	11.693333333333333	8.099338793314484	0.692645848915
ArgTCT	10.285714285714286	6.760959631527655	0.657315519732
SerGCT	62.264367816091955	38.440717089402355	0.617379063463
SerAGA	68.98823529411764	42.49193532276505	0.615930167537
PheGAA	30.29113924050633	18.65214678568634	0.61576247224
PseudoCTG	11.367088607594937	6.8161706744355195	0.599640849978
ThrAGT	20.0	11.69304377513711	0.584652188757
ProCGG	24.453333333333333	14.243869636521609	0.582491942606
LeuCAG	132.22093023255815	76.70805439089817	0.58015061803
LeuTAA	10.406976744186046	6.035511012789694	0.579948544246
GlnCTG	111.44444444444444	64.59579927480283	0.579623323503
AsnGTT	56.278481012658226	32.33054624465055	0.574474393461
ProAGG	155.825	89.07255118722041	0.571619131636
SerTGA	10.552941176470588	6.026423936890602	0.571065813418
PseudoCTC	20.46153846153846	11.607570813793844	0.567287295411
MetCAT	160.51282051282053	89.88607370383278	0.559993110934
PseudoTTG	30.692307692307693	17.079232923016733	0.556466235587
GluCTC	132.94666666666666	73.61193623017638	0.553695237916
LeuAAG	64.50588235294117	35.58473682366765	0.551651035931
AlaAGC	63.671052631578945	34.866055033926756	0.547596648601
GluTTC	46.526315789473685	25.391396016953276	0.545742674573
GlyTCC	107.98666666666666	58.19037568380378	0.538866301554
GlnTTG	51.89473684210526	27.85563296873081	0.536771832055
ValCAC	34.38961038961039	18.33891316877421	0.533269000754
ArgACG	16.394736842105264	8.740527123945792	0.533130065345
PseudoCCT	19.486486486486488	10.331326336508736	0.53017902143
PseudoTTC	14.43421052631579	7.623259984926654	0.528138339886
Pseudo???	12.43421052631579	6.5037145789233195	0.523050061374
IleAAT	39.20779220779221	20.502351884308084	0.522915235208
ValAAC	26.236842105263158	13.646735122416095	0.520136343683
CysGCA	253.48684210526315	131.24660330652895	0.517764954648
LysCTT	24.894736842105264	12.88877413158282	0.517730884778
TrpCCA	57.064935064935064	29.54342507658047	0.517715915088
GlyGCC	195.17567567567568	99.92474980976165	0.511973377132
ProTGG	76.58666666666667	39.186423952974096	0.511661176266
AlaCGC	13.306666666666667	6.584777056885746	0.494847975217
AspGTC	266.28	130.3145486889319	0.489389171883
AlaTGC	31.906666666666666	15.558211836697543	0.487616334205
HisGTG	202.84	93.52248071987826	0.461065276671
LysTTT	26.236842105263158	11.867545772369272	0.452323710481
GlyCCC	25.60810810810811	11.438221331638758	0.446664052001
